sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.091396006741335,0.7872616851204449,0.5555555555555556,1.0,0.6153846153846154,0.38461538461538464,1.0,0.948,26,0,7.513346433639526,1.0,0.06746905438522338,10.0,-4.464962755700443
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,6.490559338288936,0.6032828303845039,0.625,1.0,0.5454545454545454,0.45454545454545453,1.0,0.956,22,0,6.607859134674072,1.0,0.09021383854548816,10.0,-4.448894685536769
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.0895450993032987,0.8451482688210373,0.7407407407407407,1.0,0.4117647058823529,0.5882352941176471,1.0,0.966,17,0,6.474071502685547,1.0,0.059652308382387054,10.0,-3.923956421305049
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.6513878130415423,0.7742364006301647,0.7142857142857143,1.0,0.4444444444444444,0.5555555555555556,1.0,0.964,18,0,7.360679626464844,1.0,0.0988400557784017,10.0,-5.5185516279735625
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.9380469564889973,0.858110511023489,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.974,13,0,7.219234466552734,1.0,0.10460030904914354,10.0,-5.3927467993412295
5.0,0.2,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,27.620260189387178,0.26269104141413446,0.3333333333333333,0.8,0.7894736842105263,0.21052631578947367,0.8,0.924,38,0,8.597157716751099,0.3,0.3940165419372329,10.0,-29.73183310937437
5.0,0.2,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,41.1713044052679,0.05565815362556337,0.3829787234042553,0.9,0.7567567567567568,0.24324324324324326,0.9,0.926,37,0,8.004652261734009,0.3,0.45227046081850764,10.0,-29.24219568980061
5.0,0.2,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,20.515084055354894,0.46626216531965825,0.6363636363636365,0.7,0.4166666666666667,0.5833333333333334,0.7,0.976,12,0,8.356853246688843,1.0,0.2618100018890225,10.0,-24.61463416900209
5.0,0.2,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,22.759828999671868,0.20716062387495515,0.48484848484848486,0.8,0.6521739130434783,0.34782608695652173,0.8,0.954,23,0,8.362125158309937,0.3,0.5443528113162619,10.0,-35.863712764298604
5.0,0.2,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,21.23706871303968,0.38063705571448037,0.43243243243243246,0.8,0.7037037037037037,0.2962962962962963,0.8,0.946,27,0,8.398273229598999,0.3,0.5593018565197589,10.0,-35.13334626307852
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,101.87684861731076,-0.0013054365583082816,0.1904761904761905,0.2,0.8181818181818182,0.18181818181818182,0.2,0.978,11,0,9.505650520324707,0.5,1.0920525645050934,10.0,-111.12057303647832
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,147.88390782239938,-0.03026716587137579,0.13333333333333333,0.1,0.8,0.2,0.1,0.99,5,0,8.550636053085327,0.3,1.5394897733654247,10.0,-108.08740012614638
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,75.09432253570125,0.24743733082320407,0.5555555555555556,0.5,0.375,0.625,0.5,0.984,8,0,8.624308347702026,1.0,0.649261822162202,10.0,-97.0466893578589
10.0,0.1,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,83.45582145696007,-0.009594744286440804,0.0,0.0,0.0,0.0,0.0,1.0,0,0,8.93850326538086,0.3,2.2184689200657584,10.0,-129.92250529704853
10.0,0.1,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,85.2794462923915,-0.004657357087247904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,8.564306735992432,0.3,2.255696751819889,10.0,-126.2172691920985
