sigma,snr,repeat,lambda_ridge,lambda_,gamma,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time
2.0,0.5,10,1.0,1.0,0.5,5.1706812304072916,0.9448295448673838,0.8085106382978724,0.95,0.2962962962962963,0.7037037037037037,0.95,0.946,27,0,0.011968374252319336
2.0,0.5,11,1.0,1.0,0.5,5.977595076058193,0.9481484290508454,0.8444444444444444,0.95,0.24,0.76,0.95,0.95,25,0,0.011183977127075195
2.0,0.5,12,1.0,1.0,0.5,4.38853530556227,0.927579346872745,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,0.011748313903808594
2.0,0.5,13,1.0,1.0,0.5,7.069536479590538,0.8612736620158782,0.9047619047619048,0.95,0.13636363636363635,0.8636363636363636,0.95,0.956,22,0,0.011240005493164062
2.0,0.5,14,1.0,1.0,0.5,6.745695839972325,0.9243955793985799,0.7727272727272727,0.85,0.2916666666666667,0.7083333333333334,0.85,0.952,24,0,0.01148676872253418
2.0,0.5,15,1.0,1.0,0.5,8.225056303169335,0.8843439955594252,0.8181818181818182,0.9,0.25,0.75,0.9,0.952,24,0,0.011463642120361328
2.0,0.5,16,1.0,1.0,0.5,5.217238981910569,0.9188431009457181,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.01123356819152832
2.0,0.5,17,1.0,1.0,0.5,6.581144795031284,0.8802900589121654,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,0.014030933380126953
2.0,0.5,18,1.0,1.0,0.5,4.725941075628419,0.936600103609925,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011569976806640625
2.0,0.5,19,1.0,1.0,0.5,7.583722232388572,0.9305825808111369,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,0.011894702911376953
2.0,0.5,20,1.0,1.0,0.5,7.011526585918885,0.9123252051270654,0.9047619047619048,0.95,0.13636363636363635,0.8636363636363636,0.95,0.956,22,0,0.011355400085449219
2.0,0.5,21,1.0,1.0,0.5,7.39282776869847,0.8843078258460738,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,0.011666059494018555
2.0,0.5,22,1.0,1.0,0.5,4.942184369402415,0.938090065055476,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,0.01180577278137207
2.0,0.5,23,1.0,1.0,0.5,5.969517325881262,0.9294539416788601,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,0.01220703125
2.0,0.5,24,1.0,1.0,0.5,6.096505995123692,0.9323516192973623,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,0.01148843765258789
2.0,0.5,25,1.0,1.0,0.5,5.996042273722414,0.9321630248713797,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,0.01166391372680664
2.0,0.5,26,1.0,1.0,0.5,6.295983222568295,0.9068883692099459,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.948,26,0,0.011703252792358398
2.0,0.5,27,1.0,1.0,0.5,6.536381786238308,0.9115629349193148,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,0.011746883392333984
2.0,0.5,28,1.0,1.0,0.5,6.479864927843531,0.9123042481321767,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011580467224121094
2.0,0.5,29,1.0,1.0,0.5,5.746288240252314,0.9411469776819694,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,0.011770248413085938
2.0,0.5,30,1.0,1.0,0.5,4.881149242403518,0.92010281461285,0.8260869565217392,0.95,0.2692307692307692,0.7307692307692307,0.95,0.948,26,0,0.011928319931030273
2.0,0.5,31,1.0,1.0,0.5,5.110192242707115,0.9227306247276613,0.7826086956521738,0.9,0.3076923076923077,0.6923076923076923,0.9,0.948,26,0,0.011428594589233398
2.0,0.5,32,1.0,1.0,0.5,8.051632064127102,0.9006428453850874,0.8260869565217392,0.95,0.2692307692307692,0.7307692307692307,0.95,0.948,26,0,0.011891841888427734
2.0,0.5,33,1.0,1.0,0.5,7.227880324371264,0.8870357574590119,0.9047619047619048,0.95,0.13636363636363635,0.8636363636363636,0.95,0.956,22,0,0.01128697395324707
2.0,0.5,34,1.0,1.0,0.5,5.308908801388124,0.9438033611253782,0.8260869565217392,0.95,0.2692307692307692,0.7307692307692307,0.95,0.948,26,0,0.011659860610961914
2.0,0.5,35,1.0,1.0,0.5,5.437960302376944,0.9281506208252579,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,0.011739015579223633
2.0,0.5,36,1.0,1.0,0.5,5.442873779964712,0.923662634205969,0.7826086956521738,0.9,0.3076923076923077,0.6923076923076923,0.9,0.948,26,0,0.011805534362792969
2.0,0.5,37,1.0,1.0,0.5,7.409313093435669,0.9305098781148919,0.8085106382978724,0.95,0.2962962962962963,0.7037037037037037,0.95,0.946,27,0,0.01150202751159668
2.0,0.5,38,1.0,1.0,0.5,4.549487328539801,0.9082157475803726,0.8837209302325583,0.95,0.17391304347826086,0.8260869565217391,0.95,0.954,23,0,0.011449813842773438
2.0,0.5,39,1.0,1.0,0.5,8.288977248198918,0.908842268622519,0.8571428571428572,0.9,0.18181818181818182,0.8181818181818182,0.9,0.956,22,0,0.011602640151977539
2.0,0.5,40,1.0,1.0,0.5,5.56174173771065,0.9220380027808313,0.8444444444444444,0.95,0.24,0.76,0.95,0.95,25,0,0.011371850967407227
2.0,0.5,41,1.0,1.0,0.5,9.16717581911801,0.8875931286384833,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.948,26,0,0.012025594711303711
2.0,0.5,42,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011718034744262695
2.0,0.5,43,1.0,1.0,0.5,6.08047572044378,0.9264440981584073,0.7826086956521738,0.9,0.3076923076923077,0.6923076923076923,0.9,0.948,26,0,0.011783838272094727
2.0,0.5,44,1.0,1.0,0.5,8.699166419205344,0.8790842168351267,0.7906976744186046,0.85,0.2608695652173913,0.7391304347826086,0.85,0.954,23,0,0.01188516616821289
2.0,0.5,45,1.0,1.0,0.5,7.317259672629041,0.9203386102250994,0.8444444444444444,0.95,0.24,0.76,0.95,0.95,25,0,0.011933088302612305
2.0,0.5,46,1.0,1.0,0.5,6.655222885732814,0.8939179864744509,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,0.01165771484375
2.0,0.5,47,1.0,1.0,0.5,7.621276154927756,0.9182665429801393,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,0,0.011966466903686523
2.0,0.5,48,1.0,1.0,0.5,5.970341774566562,0.9182935009820513,0.9500000000000001,0.95,0.05,0.95,0.95,0.96,20,0,0.011113405227661133
2.0,0.5,49,1.0,1.0,0.5,8.958455515112488,0.852864813315651,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,0,0.011925697326660156
3.0,0.3333333333333333,0,1.0,1.0,0.5,11.209145590363475,0.8737728572378476,0.7200000000000001,0.9,0.4,0.6,0.9,0.94,30,0,0.011743307113647461
3.0,0.3333333333333333,1,1.0,1.0,0.5,10.538372519779985,0.90104666287587,0.5714285714285714,0.7,0.5172413793103449,0.4827586206896552,0.7,0.942,29,0,0.012289285659790039
3.0,0.3333333333333333,2,1.0,1.0,0.5,13.389510378096151,0.818881679856059,0.7058823529411764,0.9,0.41935483870967744,0.5806451612903226,0.9,0.938,31,0,0.012270927429199219
3.0,0.3333333333333333,3,1.0,1.0,0.5,11.295947268870439,0.8696626181282713,0.7727272727272727,0.85,0.2916666666666667,0.7083333333333334,0.85,0.952,24,0,0.011434555053710938
3.0,0.3333333333333333,4,1.0,1.0,0.5,11.225569250784998,0.8745196803634119,0.6938775510204082,0.85,0.41379310344827586,0.5862068965517241,0.85,0.942,29,0,0.011730194091796875
3.0,0.3333333333333333,5,1.0,1.0,0.5,12.818837845107288,0.8867554812111612,0.6666666666666665,0.85,0.45161290322580644,0.5483870967741935,0.85,0.938,31,0,0.011326313018798828
3.0,0.3333333333333333,6,1.0,1.0,0.5,10.157169295691492,0.8748941347663005,0.7843137254901961,1.0,0.3548387096774194,0.6451612903225806,1.0,0.938,31,0,0.011049509048461914
3.0,0.3333333333333333,7,1.0,1.0,0.5,13.09014065075542,0.8611940590948232,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011336326599121094
3.0,0.3333333333333333,8,1.0,1.0,0.5,12.303143363806624,0.8577985601785323,0.8085106382978724,0.95,0.2962962962962963,0.7037037037037037,0.95,0.946,27,0,0.011938333511352539
3.0,0.3333333333333333,9,1.0,1.0,0.5,14.67025078728435,0.8577075661915049,0.7111111111111111,0.8,0.36,0.64,0.8,0.95,25,0,0.01142120361328125
3.0,0.3333333333333333,10,1.0,1.0,0.5,10.976701964056163,0.8875938059799313,0.6274509803921569,0.8,0.4838709677419355,0.5161290322580645,0.8,0.938,31,0,0.011682748794555664
3.0,0.3333333333333333,11,1.0,1.0,0.5,11.17789990646131,0.9097612194385449,0.6923076923076923,0.9,0.4375,0.5625,0.9,0.9359999999999999,32,0,0.011539220809936523
3.0,0.3333333333333333,12,1.0,1.0,0.5,9.590554189362129,0.8492750072644574,0.7755102040816326,0.95,0.3448275862068966,0.6551724137931034,0.95,0.942,29,0,0.011263132095336914
3.0,0.3333333333333333,13,1.0,1.0,0.5,14.990662009587474,0.7463526047367093,0.7826086956521738,0.9,0.3076923076923077,0.6923076923076923,0.9,0.948,26,0,0.011355876922607422
3.0,0.3333333333333333,14,1.0,1.0,0.5,12.942842291098321,0.8621666426230413,0.6122448979591838,0.75,0.4827586206896552,0.5172413793103449,0.75,0.942,29,0,0.011442899703979492
3.0,0.3333333333333333,15,1.0,1.0,0.5,16.834351268172682,0.7812511389136503,0.7272727272727272,0.8,0.3333333333333333,0.6666666666666666,0.8,0.952,24,0,0.011433839797973633
3.0,0.3333333333333333,16,1.0,1.0,0.5,12.490444579753671,0.8220758827466634,0.75,0.9,0.35714285714285715,0.6428571428571429,0.9,0.944,28,0,0.011317968368530273
3.0,0.3333333333333333,17,1.0,1.0,0.5,14.28364518173503,0.7554762932652646,0.6666666666666665,0.85,0.45161290322580644,0.5483870967741935,0.85,0.938,31,0,0.011398077011108398
3.0,0.3333333333333333,18,1.0,1.0,0.5,9.947259283665831,0.868544452534746,0.6666666666666667,0.95,0.4864864864864865,0.5135135135135135,0.95,0.926,37,0,0.011801004409790039
3.0,0.3333333333333333,19,1.0,1.0,0.5,15.798548052801577,0.8612308155751337,0.6938775510204082,0.85,0.41379310344827586,0.5862068965517241,0.85,0.942,29,0,0.011204957962036133
3.0,0.3333333333333333,20,1.0,1.0,0.5,14.010675854282113,0.8358095098532887,0.7307692307692308,0.95,0.40625,0.59375,0.95,0.9359999999999999,32,0,0.011868476867675781
3.0,0.3333333333333333,21,1.0,1.0,0.5,16.39484104173546,0.7793344940158515,0.7659574468085106,0.9,0.3333333333333333,0.6666666666666666,0.9,0.946,27,0,0.011113882064819336
3.0,0.3333333333333333,22,1.0,1.0,0.5,11.091199172929871,0.865887349036474,0.7391304347826088,0.85,0.34615384615384615,0.6538461538461539,0.85,0.948,26,0,0.011192083358764648
3.0,0.3333333333333333,23,1.0,1.0,0.5,13.01457875180807,0.8571320173402887,0.7916666666666667,0.95,0.32142857142857145,0.6785714285714286,0.95,0.944,28,0,0.011612415313720703
3.0,0.3333333333333333,24,1.0,1.0,0.5,12.823326654538102,0.8696903896339813,0.7391304347826088,0.85,0.34615384615384615,0.6538461538461539,0.85,0.948,26,0,0.01162576675415039
3.0,0.3333333333333333,25,1.0,1.0,0.5,13.53153002174537,0.8550612296714222,0.7755102040816326,0.95,0.3448275862068966,0.6551724137931034,0.95,0.942,29,0,0.011427164077758789
3.0,0.3333333333333333,26,1.0,1.0,0.5,13.579607339039908,0.80927926199735,0.6530612244897959,0.8,0.4482758620689655,0.5517241379310345,0.8,0.942,29,0,0.011321544647216797
3.0,0.3333333333333333,27,1.0,1.0,0.5,12.273328097607976,0.8440028124261144,0.6938775510204082,0.85,0.41379310344827586,0.5862068965517241,0.85,0.942,29,0,0.012248516082763672
3.0,0.3333333333333333,28,1.0,1.0,0.5,12.686103026020238,0.8348200006932116,0.6808510638297872,0.8,0.4074074074074074,0.5925925925925926,0.8,0.946,27,0,0.011324644088745117
3.0,0.3333333333333333,29,1.0,1.0,0.5,12.95115590402739,0.8750544192844821,0.7547169811320755,1.0,0.3939393939393939,0.6060606060606061,1.0,0.9339999999999999,33,0,0.011911630630493164
3.0,0.3333333333333333,30,1.0,1.0,0.5,11.428670458525335,0.8154918002052833,0.7391304347826088,0.85,0.34615384615384615,0.6538461538461539,0.85,0.948,26,0,0.011727571487426758
3.0,0.3333333333333333,31,1.0,1.0,0.5,9.48153877192231,0.8684401549577948,0.7555555555555556,0.85,0.32,0.68,0.85,0.95,25,0,0.011572599411010742
3.0,0.3333333333333333,32,1.0,1.0,0.5,16.418454189277472,0.81650179881864,0.7346938775510204,0.9,0.3793103448275862,0.6206896551724138,0.9,0.942,29,0,0.012174129486083984
3.0,0.3333333333333333,33,1.0,1.0,0.5,14.773878806864692,0.7950978537835434,0.8292682926829269,0.85,0.19047619047619047,0.8095238095238095,0.85,0.958,21,0,0.011255264282226562
3.0,0.3333333333333333,34,1.0,1.0,0.5,11.144141732531645,0.8873113696441499,0.7111111111111111,0.8,0.36,0.64,0.8,0.95,25,0,0.01167154312133789
3.0,0.3333333333333333,35,1.0,1.0,0.5,11.192505809244468,0.8556303654945594,0.6808510638297872,0.8,0.4074074074074074,0.5925925925925926,0.8,0.946,27,0,0.011262893676757812
3.0,0.3333333333333333,36,1.0,1.0,0.5,11.086448199305822,0.8477658666648139,0.6938775510204082,0.85,0.41379310344827586,0.5862068965517241,0.85,0.942,29,0,0.012467622756958008
3.0,0.3333333333333333,37,1.0,1.0,0.5,15.583449607994003,0.8604270405888017,0.6666666666666665,0.85,0.45161290322580644,0.5483870967741935,0.85,0.938,31,0,0.011769294738769531
3.0,0.3333333333333333,38,1.0,1.0,0.5,8.966044907355052,0.8228716312733502,0.6666666666666665,0.85,0.45161290322580644,0.5483870967741935,0.85,0.938,31,0,0.011423826217651367
3.0,0.3333333333333333,39,1.0,1.0,0.5,16.553706868405403,0.8389040984126482,0.6956521739130435,0.8,0.38461538461538464,0.6153846153846154,0.8,0.948,26,0,0.011623620986938477
3.0,0.3333333333333333,40,1.0,1.0,0.5,12.035739764299933,0.8290277347101995,0.7111111111111111,0.8,0.36,0.64,0.8,0.95,25,0,0.011237859725952148
3.0,0.3333333333333333,41,1.0,1.0,0.5,14.834262032673488,0.8227372902021663,0.7200000000000001,0.9,0.4,0.6,0.9,0.94,30,0,0.011768817901611328
3.0,0.3333333333333333,42,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011107921600341797
3.0,0.3333333333333333,43,1.0,1.0,0.5,12.935328773464407,0.8518169309761536,0.5384615384615384,0.7,0.5625,0.4375,0.7,0.9359999999999999,32,0,0.011719226837158203
3.0,0.3333333333333333,44,1.0,1.0,0.5,14.8093281641979,0.8076648640160435,0.5833333333333334,0.7,0.5,0.5,0.7,0.944,28,0,0.012183189392089844
3.0,0.3333333333333333,45,1.0,1.0,0.5,14.09593796246114,0.8615440753036974,0.723404255319149,0.85,0.37037037037037035,0.6296296296296297,0.85,0.946,27,0,0.011280298233032227
3.0,0.3333333333333333,46,1.0,1.0,0.5,12.999574905695427,0.8045627042378172,0.7555555555555556,0.85,0.32,0.68,0.85,0.95,25,0,0.013104438781738281
3.0,0.3333333333333333,47,1.0,1.0,0.5,16.868382056986157,0.8318905707657428,0.6122448979591838,0.75,0.4827586206896552,0.5172413793103449,0.75,0.942,29,0,0.011765480041503906
3.0,0.3333333333333333,48,1.0,1.0,0.5,12.459170527821902,0.8399576244421338,0.8181818181818182,0.9,0.25,0.75,0.9,0.952,24,0,0.011025190353393555
3.0,0.3333333333333333,49,1.0,1.0,0.5,18.73696911974061,0.7111383475119057,0.6666666666666666,0.7,0.36363636363636365,0.6363636363636364,0.7,0.956,22,0,0.011693239212036133
