sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.443840347953473,0.0017125811848665018,0.06896551724137932,0.05,0.8888888888888888,0.1111111111111111,0.05,0.982,9,0,35.84390997886658,0.3,0.2267555209920079,10.0,-6.007981196741594
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.776984685106835,-0.015541175940560148,0.125,0.1,0.8333333333333334,0.16666666666666666,0.1,0.976,12,0,38.27489733695984,0.3,0.21108499522263705,10.0,-6.424909060331283
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,8.392546916368556,0.13927990365937193,0.16666666666666669,0.1,0.5,0.5,0.1,0.992,4,0,42.702351570129395,1.0,0.2541480724141682,10.0,-6.843721573803625
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.136616487943553,0.17916429417693736,0.1739130434782609,0.1,0.3333333333333333,0.6666666666666666,0.1,0.994,3,0,43.30672311782837,1.0,0.17183226517087433,10.0,-5.290391589906247
5.0,0.2,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,23.659876383524704,0.016913585850450108,0.06896551724137932,0.05,0.8888888888888888,0.1111111111111111,0.05,0.982,9,0,53.02620840072632,0.3,0.49310868105058386,10.0,-28.294625986079126
5.0,0.2,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,24.7297283540911,-0.034840152022840076,0.07407407407407408,0.05,0.8571428571428571,0.14285714285714285,0.05,0.986,7,0,49.02253603935242,0.3,0.5974338350678708,10.0,-30.738948862172283
5.0,0.2,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,23.319532123714865,-0.00508247008871221,0.07407407407407408,0.05,0.8571428571428571,0.14285714285714285,0.05,0.986,7,0,49.84537434577942,0.3,0.569377415014953,10.0,-31.147489913548082
5.0,0.2,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,41.6184513035835,-0.019156337995209993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,52.33744430541992,0.3,0.7818873947988033,10.0,-30.4911254861739
5.0,0.2,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,27.191850907608544,-0.05437213375900529,0.0,0.0,0.0,0.0,0.0,1.0,0,0,53.189905881881714,0.3,0.8029118980540221,10.0,-22.869097388831843
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,85.98257437905536,0.026924252893982925,0.06896551724137932,0.05,0.8888888888888888,0.1111111111111111,0.05,0.982,9,0,51.66668772697449,0.7,0.7480961211242277,10.0,-105.17777325307934
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,97.65849954696806,-0.07230010966389577,0.0,0.0,1.0,0.0,0.0,0.988,6,0,51.9406373500824,0.7,0.9568023126889501,10.0,-117.12106560412664
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,86.35669013361904,-0.013012025637812563,0.0,0.0,1.0,0.0,0.0,0.996,2,0,49.56223225593567,0.3,1.4965802938098194,10.0,-116.75499442521281
10.0,0.1,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,151.6097225236266,-0.01970212951891903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,52.31675052642822,0.3,1.4609622639074684,10.0,-113.49034680342791
10.0,0.1,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,106.90280354180463,-0.047637120472462824,0.0,0.0,0.0,0.0,0.0,1.0,0,0,55.20225715637207,0.3,1.3245434062305406,10.0,-84.4613859341139
