sigma,snr,repeat,lambda_ridge,lambda_,gamma,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time
0.7,1.4285714285714286,7,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009373188018798828
0.7,1.4285714285714286,8,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009177684783935547
0.7,1.4285714285714286,9,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008952140808105469
0.7,1.4285714285714286,10,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.00904083251953125
0.7,1.4285714285714286,11,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.00907444953918457
0.7,1.4285714285714286,12,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008981466293334961
0.7,1.4285714285714286,13,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009307146072387695
0.7,1.4285714285714286,14,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.00923466682434082
0.7,1.4285714285714286,15,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009158849716186523
0.7,1.4285714285714286,16,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009137392044067383
0.7,1.4285714285714286,17,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009143829345703125
0.7,1.4285714285714286,18,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008995771408081055
0.7,1.4285714285714286,19,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009076118469238281
0.7,1.4285714285714286,20,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.012602567672729492
0.7,1.4285714285714286,21,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009186029434204102
0.7,1.4285714285714286,22,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009092330932617188
0.7,1.4285714285714286,23,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009023904800415039
0.7,1.4285714285714286,24,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009140253067016602
0.7,1.4285714285714286,25,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009175777435302734
0.7,1.4285714285714286,26,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.00910043716430664
0.7,1.4285714285714286,27,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009154796600341797
0.7,1.4285714285714286,28,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009072542190551758
0.7,1.4285714285714286,29,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009547710418701172
0.7,1.4285714285714286,30,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009076595306396484
0.7,1.4285714285714286,31,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009130239486694336
0.7,1.4285714285714286,32,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009017229080200195
0.7,1.4285714285714286,33,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008985519409179688
0.7,1.4285714285714286,34,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.010790348052978516
0.7,1.4285714285714286,35,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008997440338134766
0.7,1.4285714285714286,36,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009131669998168945
0.7,1.4285714285714286,37,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.00891876220703125
0.7,1.4285714285714286,38,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009146928787231445
0.7,1.4285714285714286,39,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009032726287841797
0.7,1.4285714285714286,40,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008936405181884766
0.7,1.4285714285714286,41,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008999824523925781
0.7,1.4285714285714286,42,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.00906515121459961
0.7,1.4285714285714286,43,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.008988618850708008
0.7,1.4285714285714286,44,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009059429168701172
0.7,1.4285714285714286,45,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.013994216918945312
0.7,1.4285714285714286,46,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009262561798095703
0.7,1.4285714285714286,47,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009459257125854492
0.7,1.4285714285714286,48,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009119510650634766
0.7,1.4285714285714286,49,1.0,1.0,0.5,1.5851091695129778,0.9837646595057221,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,0.009042501449584961
1.0,1.0,0,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.00924539566040039
1.0,1.0,1,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009205102920532227
1.0,1.0,2,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009071826934814453
1.0,1.0,3,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009270429611206055
1.0,1.0,4,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009149312973022461
1.0,1.0,5,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.00921940803527832
1.0,1.0,6,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009322404861450195
1.0,1.0,7,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009202003479003906
1.0,1.0,8,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009055852890014648
1.0,1.0,9,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009301900863647461
1.0,1.0,10,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009422779083251953
1.0,1.0,11,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009258031845092773
1.0,1.0,12,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009707212448120117
1.0,1.0,13,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009180307388305664
1.0,1.0,14,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009135246276855469
1.0,1.0,15,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.00913381576538086
1.0,1.0,16,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009410858154296875
1.0,1.0,17,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009638071060180664
1.0,1.0,18,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009342193603515625
1.0,1.0,19,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009177446365356445
1.0,1.0,20,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009228944778442383
1.0,1.0,21,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009169340133666992
1.0,1.0,22,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009174823760986328
1.0,1.0,23,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.013376951217651367
1.0,1.0,24,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.00916743278503418
1.0,1.0,25,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009283781051635742
1.0,1.0,26,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.00919651985168457
1.0,1.0,27,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009140968322753906
1.0,1.0,28,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009269952774047852
1.0,1.0,29,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.00938105583190918
1.0,1.0,30,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009194135665893555
1.0,1.0,31,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009206771850585938
1.0,1.0,32,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009129047393798828
1.0,1.0,33,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009444475173950195
1.0,1.0,34,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.009353876113891602
1.0,1.0,35,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.010124444961547852
1.0,1.0,36,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.01065969467163086
1.0,1.0,37,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.01181650161743164
1.0,1.0,38,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.01194310188293457
1.0,1.0,39,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011915206909179688
1.0,1.0,40,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.01169586181640625
1.0,1.0,41,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011787891387939453
1.0,1.0,42,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011651754379272461
1.0,1.0,43,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011639118194580078
1.0,1.0,44,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011623859405517578
1.0,1.0,45,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011877298355102539
1.0,1.0,46,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.01175832748413086
1.0,1.0,47,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.01183009147644043
1.0,1.0,48,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011777877807617188
1.0,1.0,49,1.0,1.0,0.5,2.4415770560784003,0.9751303806444066,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011602401733398438
1.5,0.6666666666666666,0,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011514663696289062
1.5,0.6666666666666666,1,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011486053466796875
1.5,0.6666666666666666,2,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.0118408203125
1.5,0.6666666666666666,3,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.01161956787109375
1.5,0.6666666666666666,4,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011645793914794922
1.5,0.6666666666666666,5,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.01156473159790039
1.5,0.6666666666666666,6,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011846780776977539
1.5,0.6666666666666666,7,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011855840682983398
1.5,0.6666666666666666,8,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011702299118041992
1.5,0.6666666666666666,9,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011502504348754883
1.5,0.6666666666666666,10,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011432409286499023
1.5,0.6666666666666666,11,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.012409448623657227
1.5,0.6666666666666666,12,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.012027263641357422
1.5,0.6666666666666666,13,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011558294296264648
1.5,0.6666666666666666,14,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011779308319091797
1.5,0.6666666666666666,15,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.012003898620605469
1.5,0.6666666666666666,16,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011774063110351562
1.5,0.6666666666666666,17,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011638641357421875
1.5,0.6666666666666666,18,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011468648910522461
1.5,0.6666666666666666,19,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011899232864379883
1.5,0.6666666666666666,20,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011950492858886719
1.5,0.6666666666666666,21,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011735677719116211
1.5,0.6666666666666666,22,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011583566665649414
1.5,0.6666666666666666,23,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011693000793457031
1.5,0.6666666666666666,24,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011766195297241211
1.5,0.6666666666666666,25,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.01180410385131836
1.5,0.6666666666666666,26,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011686086654663086
1.5,0.6666666666666666,27,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.01180410385131836
1.5,0.6666666666666666,28,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011935234069824219
1.5,0.6666666666666666,29,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011766672134399414
1.5,0.6666666666666666,30,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011507749557495117
1.5,0.6666666666666666,31,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011566162109375
1.5,0.6666666666666666,32,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011731386184692383
1.5,0.6666666666666666,33,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011870861053466797
1.5,0.6666666666666666,34,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011572599411010742
1.5,0.6666666666666666,35,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011754035949707031
1.5,0.6666666666666666,36,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011723041534423828
1.5,0.6666666666666666,37,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.013087749481201172
1.5,0.6666666666666666,38,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011866331100463867
1.5,0.6666666666666666,39,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011570930480957031
1.5,0.6666666666666666,40,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011651277542114258
1.5,0.6666666666666666,41,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011885643005371094
1.5,0.6666666666666666,42,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011661767959594727
1.5,0.6666666666666666,43,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011540651321411133
1.5,0.6666666666666666,44,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011534690856933594
1.5,0.6666666666666666,45,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011792182922363281
1.5,0.6666666666666666,46,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011658906936645508
1.5,0.6666666666666666,47,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011787891387939453
1.5,0.6666666666666666,48,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011627912521362305
1.5,0.6666666666666666,49,1.0,1.0,0.5,4.284574923093129,0.9569044615875366,0.8636363636363635,0.95,0.20833333333333334,0.7916666666666666,0.95,0.952,24,0,0.011688232421875
2.0,0.5,0,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011641263961791992
2.0,0.5,1,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011491060256958008
2.0,0.5,2,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011696577072143555
2.0,0.5,3,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011461496353149414
