sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
10.0,0.1,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,106.07274613152785,0.4298531931399695,0.3111111111111111,0.35,0.72,0.28,0.35,0.95,25,0,6.17414665222168,0.5,0.32904100030930755,1.0,-124.21179786564366
10.0,0.1,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,116.13488399599079,0.37576865226746936,0.37499999999999994,0.3,0.5,0.5,0.3,0.976,12,0,128.26038146018982,0.5,2.043359717856944,,-129.4108050136362
10.0,0.1,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,138.21122998296897,0.19033515136571566,0.16393442622950818,0.25,0.8780487804878049,0.12195121951219512,0.25,0.918,41,0,7.6704936027526855,0.3,0.3039737726881302,1.0,-132.0815223161724
10.0,0.1,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,124.3851582225844,0.2713306269175789,0.23529411764705882,0.2,0.7142857142857143,0.2857142857142857,0.2,0.972,14,0,111.1541748046875,0.5,2.043359717856944,,-143.1173313260676
10.0,0.1,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,106.92776658683236,0.3248337491713773,0.3243243243243243,0.3,0.6470588235294118,0.35294117647058826,0.3,0.966,17,0,7.65059494972229,1.0,0.23086473012061762,1.0,-126.67289987288862
10.0,0.1,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.59300561109482,0.33326173371184975,0.1764705882352941,0.15,0.7857142857142857,0.21428571428571427,0.15,0.972,14,0,127.98393654823303,0.5,2.043359717856944,,-134.8505437642631
10.0,0.1,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,137.464579033663,0.4499924932801488,0.375,0.45,0.6785714285714286,0.32142857142857145,0.45,0.944,28,0,4.983538627624512,0.5,0.25152469042480163,1.0,-118.6324862120554
10.0,0.1,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,157.77188410192142,0.3687412334479191,0.4117647058823529,0.35,0.5,0.5,0.35,0.972,14,0,114.42677688598633,0.5,2.043359717856944,,-129.3312981598638
10.0,0.1,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,118.93058509635632,0.22845168522784942,0.35714285714285715,0.25,0.375,0.625,0.25,0.984,8,0,7.6784820556640625,3.0,0.04859549173164804,1.0,-104.47342001718866
10.0,0.1,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,133.2763793951402,0.1353850160751915,0.23076923076923075,0.15,0.5,0.5,0.15,0.988,6,0,117.12013649940491,1.0,3.039195382313201,,-118.37191833928901
