sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,selection_f1,selection_accuracy,fold,train_time,best_alpha,best_lambda_ridge,sign_accuracy,best_gamma,cv_score
0.5,2.0,13,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.5786631691416164,0.17765065164124216,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,3.661839723587036,0.41753189365604043,,0.5,2.0,-1.7437221479474587
0.5,2.0,14,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.6801347673732765,0.42855705546129197,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,3.1857540607452393,0.18873918221350977,,0.5,2.0,-2.002936655926022
0.5,2.0,15,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.3691753717915796,0.05124745950068321,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,3.2112841606140137,0.6210169418915616,,0.5,2.0,-1.455534635596266
0.5,2.0,16,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.2482207850698501,0.34083302888343026,0.4285714285714286,0.45,0.5909090909090909,0.4090909090909091,0.45,0.956,22,0.4285714285714286,0.952,0,3.618143081665039,0.007880462815669913,,0.75,2.0,-2.3828567231175954
0.5,2.0,17,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.1299058852476858,0.3315239619891839,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,3.396824836730957,0.03856620421163472,,0.5,2.0,-1.8621552455968533
0.5,2.0,18,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.8720249229900913,0.6547829359726964,0.20879120879120877,0.95,0.8827160493827161,0.11728395061728394,0.95,0.6759999999999999,162,0.20879120879120877,0.712,0,3.502362012863159,0.002395026619987486,,1.0,0.5,-2.2437154337072496
0.5,2.0,19,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.1601103410318454,0.5510142463356609,0.3466666666666666,0.65,0.7636363636363637,0.23636363636363636,0.65,0.89,55,0.3466666666666666,0.902,0,3.140612840652466,0.011721022975334805,,0.85,1.0,-2.1155717948017143
1.0,1.0,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.0083697236533644,0.12372920379700936,0.17307692307692307,0.9,0.9042553191489362,0.09574468085106383,0.9,0.624,188,0.17307692307692307,0.656,0,5.207093715667725,0.002395026619987486,,0.95,0.5,-3.366577432300951
1.0,1.0,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.963602893940603,-0.0049977474513016595,0.23529411764705882,0.2,0.7142857142857143,0.2857142857142857,0.2,0.972,14,0.23529411764705882,0.948,0,4.346657991409302,0.011721022975334805,,0.6,2.0,-2.8319368268731937
1.0,1.0,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.0544311566614883,0.02621066130837435,0.30769230769230765,0.2,0.3333333333333333,0.6666666666666666,0.2,0.988,6,0.30769230769230765,0.964,0,4.631504058837891,0.02592943797404667,,0.6,2.0,-3.0196600566335636
1.0,1.0,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.7883946147526197,0.2411447066538691,0.17592592592592593,0.95,0.9030612244897959,0.09693877551020408,0.95,0.608,196,0.17592592592592593,0.644,0,4.350644111633301,0.002395026619987486,,0.95,0.5,-3.587712517864979
1.0,1.0,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.898711307989711,0.2959331944495087,0.18181818181818182,0.1,0.0,1.0,0.1,0.996,2,0.18181818181818182,0.964,0,4.235518217086792,0.12689610031679233,,0.5,2.0,-2.2113244646708416
1.0,1.0,5,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.0345426838927563,0.2558514885323846,0.2608695652173913,0.15,0.0,1.0,0.15,0.994,3,0.2608695652173913,0.966,0,3.610565185546875,0.03856620421163472,,0.6,2.0,-3.011146716957528
1.0,1.0,6,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.8619926537647378,0.1799236552166843,0.19672131147540986,0.9,0.8895705521472392,0.11042944785276074,0.9,0.6739999999999999,163,0.19672131147540986,0.706,0,4.963643789291382,0.005298316906283712,,1.0,0.5,-3.0986640087293584
1.0,1.0,7,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.6801830434813527,0.21977066005368473,0.24999999999999997,0.75,0.85,0.15,0.75,0.8,100,0.24999999999999997,0.82,0,3.837775707244873,0.005298316906283712,,0.9,1.0,-2.5713937682080434
1.0,1.0,8,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.039725042880682,-0.4562866572953901,0.163265306122449,0.8,0.9090909090909091,0.09090909090909091,0.8,0.648,176,0.163265306122449,0.672,0,4.838582277297974,0.003562247890262444,,0.9,0.5,-3.3780047229652483
1.0,1.0,9,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.9342954479254053,0.33803152379889445,0.16184971098265896,0.7,0.9084967320261438,0.0915032679738562,0.7,0.694,153,0.16184971098265896,0.71,0,3.9647374153137207,0.005298316906283712,,0.9,0.5,-2.6047566649074474
1.0,1.0,10,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.376196038660387,0.19567032988325994,0.1388888888888889,0.75,0.923469387755102,0.07653061224489796,0.75,0.608,196,0.1388888888888889,0.628,0,5.585544109344482,0.002395026619987486,,0.85,0.5,-3.194347712279014
1.0,1.0,11,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.822552990397339,0.25792004090268295,0.18367346938775514,0.9,0.8977272727272727,0.10227272727272728,0.9,0.648,176,0.18367346938775514,0.68,0,4.32427716255188,0.002395026619987486,,0.95,0.5,-3.2507196537443064
1.0,1.0,12,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.799004556663453,-0.07792576753181502,0.17435897435897438,0.85,0.9028571428571428,0.09714285714285714,0.85,0.65,175,0.17435897435897438,0.678,0,4.043766736984253,0.003562247890262444,,0.9,0.5,-3.023911684468964
1.0,1.0,13,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.337853418776477,0.40580346171602144,0.2184873949579832,0.65,0.8686868686868687,0.13131313131313133,0.65,0.802,99,0.2184873949579832,0.814,0,4.430387496948242,0.005298316906283712,,0.75,1.0,-2.6568467134628726
1.0,1.0,14,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.1974045939934244,0.4077961098702019,0.2608695652173913,0.15,0.0,1.0,0.15,0.994,3,0.2608695652173913,0.966,0,3.6563005447387695,0.08531678524172814,,0.55,2.0,-2.990903075543419
1.0,1.0,15,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.5815260114751397,0.4081756495446991,0.27906976744186046,0.9,0.8348623853211009,0.1651376146788991,0.9,0.782,109,0.27906976744186046,0.814,0,4.380379915237427,0.005298316906283712,,1.0,1.0,-3.271773433090859
1.0,1.0,16,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,4.461557199851027,-0.6007470520254774,0.13392857142857142,0.75,0.9264705882352942,0.07352941176470588,0.75,0.5920000000000001,204,0.13392857142857142,0.612,0,4.790726184844971,0.002395026619987486,,0.9,0.5,-3.490292494767169
1.0,1.0,17,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,4.025275140788661,0.08904203992317616,0.15544041450777202,0.75,0.9132947976878613,0.08670520231213873,0.75,0.654,173,0.15544041450777202,0.674,0,4.7803795337677,0.003562247890262444,,0.9,0.5,-2.697853011549449
1.0,1.0,18,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.4069683099705426,0.2769999572619438,0.17307692307692307,0.9,0.9042553191489362,0.09574468085106383,0.9,0.624,188,0.17307692307692307,0.656,0,4.380370140075684,0.002395026619987486,,0.95,0.5,-2.932115183188627
1.0,1.0,19,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,3.968806170452561,-0.18071594033517702,0.1773399014778325,0.9,0.9016393442622951,0.09836065573770492,0.9,0.634,183,0.1773399014778325,0.666,0,4.360214948654175,0.003562247890262444,,0.95,0.5,-2.962371168622758
2.0,0.5,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,11.379444128329625,-0.8887782171153626,0.1056338028169014,0.75,0.9431818181818182,0.056818181818181816,0.75,0.472,264,0.1056338028169014,0.492,0,9.087224960327148,9.999999999999999e-05,,0.9,0.5,-6.943956718739349
2.0,0.5,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,13.725468763448,-1.5169663157078594,0.07725321888412016,0.45,0.9577464788732394,0.04225352112676056,0.45,0.5740000000000001,213,0.07725321888412016,0.57,0,6.809211015701294,0.002395026619987486,,0.7,0.5,-6.582531779795215
2.0,0.5,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,12.363365671316018,-1.1733668335316403,0.08438818565400844,0.5,0.9539170506912442,0.04608294930875576,0.5,0.5660000000000001,217,0.08438818565400844,0.566,0,6.070521116256714,0.002395026619987486,,0.65,0.5,-6.71644253747173
2.0,0.5,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,17.53916809952898,-0.7987762960154183,0.10909090909090909,0.75,0.9411764705882353,0.058823529411764705,0.75,0.49,255,0.10909090909090909,0.51,0,8.179068565368652,9.999999999999999e-05,,0.85,0.5,-7.478341035689124
2.0,0.5,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,8.50435451391281,-0.3590031212923759,0.15942028985507248,0.55,0.9067796610169492,0.09322033898305085,0.55,0.764,118,0.15942028985507248,0.768,0,7.108482122421265,0.002395026619987486,,0.7,2.0,-5.860935536486268
2.0,0.5,5,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,13.62678922490267,-0.7435303829408442,0.10843373493975904,0.45,0.9383561643835616,0.06164383561643835,0.45,0.708,146,0.10843373493975904,0.704,0,6.483061075210571,0.005298316906283712,,0.7,1.0,-6.476579498334142
2.0,0.5,6,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,10.218498923305171,-0.5736772209208658,0.12000000000000001,0.6,0.9333333333333333,0.06666666666666667,0.6,0.64,180,0.12000000000000001,0.648,0,8.282622337341309,0.003562247890262444,,0.7,1.0,-6.349752942971959
2.0,0.5,7,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,13.173582859016197,-1.1455850809982824,0.1409691629955947,0.8,0.9227053140096618,0.07729468599033816,0.8,0.5860000000000001,207,0.1409691629955947,0.61,0,6.312623500823975,0.002395026619987486,,0.8,0.5,-4.936288571191989
2.0,0.5,8,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,19.70360815297646,-1.779301747966517,0.11814345991561183,0.7,0.9354838709677419,0.06451612903225806,0.7,0.5660000000000001,217,0.11814345991561183,0.582,0,8.739038705825806,0.002395026619987486,,0.8,0.5,-7.216184946262857
2.0,0.5,9,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,10.050884773674175,-0.39299862048056267,0.11640211640211641,0.55,0.9349112426035503,0.0650887573964497,0.55,0.6619999999999999,169,0.11640211640211641,0.666,0,6.1944639682769775,0.003562247890262444,,0.75,1.0,-5.302802929065508
2.0,0.5,10,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,13.318363523787491,-0.7174310651337172,0.08547008547008547,0.5,0.9532710280373832,0.04672897196261682,0.5,0.5720000000000001,214,0.08547008547008547,0.572,0,8.847985744476318,0.001610262027560939,,0.8,0.5,-6.9049083308466095
2.0,0.5,11,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,12.183442390483277,-0.37195206173764084,0.2047244094488189,0.65,0.8785046728971962,0.12149532710280374,0.65,0.786,107,0.2047244094488189,0.798,0,6.786639928817749,0.003562247890262444,,0.85,2.0,-6.358221224537312
2.0,0.5,12,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,12.811681228830691,-1.0668284980248903,0.13756613756613756,0.65,0.9230769230769231,0.07692307692307693,0.65,0.6619999999999999,169,0.13756613756613756,0.674,0,5.752535343170166,0.003562247890262444,,0.75,1.0,-6.423074873988765
2.0,0.5,13,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,12.855285679643782,-0.8768533606393913,0.10108303249097472,0.7,0.9455252918287937,0.054474708171206226,0.7,0.486,257,0.10108303249097472,0.502,0,6.93535590171814,9.999999999999999e-05,,0.7,0.5,-5.5779932999693544
2.0,0.5,14,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,7.179711618344272,-0.10846262056367229,0.22535211267605632,0.4,0.8431372549019608,0.1568627450980392,0.4,0.898,51,0.22535211267605632,0.89,0,5.109178781509399,0.011721022975334805,,0.65,2.0,-6.53681170167558
2.0,0.5,15,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,13.915186001854899,-0.8860775518814465,0.11715481171548116,0.7,0.9360730593607306,0.0639269406392694,0.7,0.562,219,0.11715481171548116,0.578,0,8.724579572677612,0.002395026619987486,,0.9,0.5,-6.627639909626959
2.0,0.5,16,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,17.817407279002477,-1.765746890362374,0.0983606557377049,0.6,0.9464285714285714,0.05357142857142857,0.6,0.552,224,0.0983606557377049,0.56,0,7.366849422454834,0.001610262027560939,,0.8,0.5,-7.189824070115064
2.0,0.5,17,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,15.855722132422109,-0.8199475223510488,0.11158798283261802,0.65,0.9389671361502347,0.06103286384976526,0.65,0.5740000000000001,213,0.11158798283261802,0.586,0,6.863269329071045,0.002395026619987486,,0.85,0.5,-5.767338896029653
2.0,0.5,18,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.87673808576801,-0.0781052095880772,0.17460317460317462,0.55,0.8962264150943396,0.10377358490566038,0.55,0.788,106,0.17460317460317462,0.792,0,6.569718837738037,0.003562247890262444,,0.7,2.0,-5.920068774861636
2.0,0.5,19,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,10.1317066784724,-0.5241177615446744,0.09859154929577466,0.35,0.9426229508196722,0.05737704918032787,0.35,0.756,122,0.09859154929577466,0.744,0,6.648920774459839,0.002395026619987486,,0.6,2.0,-6.25320519997484
3.0,0.33,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,22.303956287108353,-1.1596456686793362,0.11564625850340136,0.85,0.9379562043795621,0.06204379562043796,0.85,0.45199999999999996,274,0.11564625850340136,0.48,0,10.851547718048096,9.999999999999999e-05,,0.85,0.5,-12.099233084038572
3.0,0.33,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,27.585684810994938,-1.8208150623034771,0.08465608465608465,0.4,0.9526627218934911,0.047337278106508875,0.4,0.6619999999999999,169,0.08465608465608465,0.654,0,9.21029782295227,0.002395026619987486,,0.55,2.0,-12.740116014913264
3.0,0.33,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,29.26013281413323,-1.9605382606397486,0.0921985815602837,0.65,0.950381679389313,0.04961832061068702,0.65,0.476,262,0.0921985815602837,0.488,0,10.125698804855347,9.999999999999999e-05,,0.5,0.5,-13.30204360363258
3.0,0.33,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,37.78381939288521,-1.1826832707697208,0.09252669039145907,0.65,0.9501915708812261,0.04980842911877394,0.65,0.478,261,0.09252669039145907,0.49,0,11.496441125869751,9.999999999999999e-05,,0.8,0.5,-12.917040157528414
3.0,0.33,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,32.06210472610268,-2.029459960758167,0.0979020979020979,0.7,0.9473684210526315,0.05263157894736842,0.7,0.46799999999999997,266,0.0979020979020979,0.484,0,9.6507089138031,9.999999999999999e-05,,0.7,0.5,-9.930005137864999
3.0,0.33,5,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,32.90565883658882,-1.3452484931065838,0.08368200836820083,0.5,0.954337899543379,0.045662100456621,0.5,0.562,219,0.08368200836820083,0.562,0,9.175925016403198,0.002395026619987486,,0.7,0.5,-11.961583135128578
3.0,0.33,6,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,28.283543949474154,-1.4428422058376387,0.09122807017543862,0.65,0.9509433962264151,0.04905660377358491,0.65,0.47,265,0.09122807017543862,0.482,0,10.783298254013062,9.999999999999999e-05,,0.75,0.5,-11.159596103863766
3.0,0.33,7,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,28.976898111681468,-1.5864962245882452,0.10833333333333332,0.65,0.9409090909090909,0.05909090909090909,0.65,0.56,220,0.10833333333333332,0.572,0,8.03365683555603,0.001610262027560939,,0.75,0.5,-9.056740820408674
3.0,0.33,8,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,35.26010695259285,-1.86690631973398,0.09638554216867468,0.6,0.9475982532751092,0.05240174672489083,0.6,0.542,229,0.09638554216867468,0.55,0,10.487952470779419,0.001610262027560939,,0.75,0.5,-13.642438803827943
3.0,0.33,9,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,26.929021732186825,-1.3274949955663544,0.08979591836734695,0.55,0.9511111111111111,0.04888888888888889,0.55,0.55,225,0.08979591836734695,0.554,0,8.613364219665527,0.001610262027560939,,0.65,0.5,-9.84691431313271
3.0,0.33,10,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,29.052558472746725,-1.1734666587901268,0.08219178082191782,0.6,0.9558823529411765,0.04411764705882353,0.6,0.45599999999999996,272,0.08219178082191782,0.464,0,11.971222639083862,9.999999999999999e-05,,0.75,0.5,-13.120696604162514
3.0,0.33,11,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,39.07961809909313,-1.5897857073089772,0.10273972602739725,0.75,0.9448529411764706,0.05514705882352941,0.75,0.45599999999999996,272,0.10273972602739725,0.476,0,8.762802124023438,9.999999999999999e-05,,0.75,0.5,-11.609617061746164
3.0,0.33,12,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,28.113867687746332,-1.6927208817762125,0.08540925266903913,0.6,0.9540229885057471,0.04597701149425287,0.6,0.478,261,0.08540925266903913,0.486,0,8.498864650726318,9.999999999999999e-05,,0.8,0.5,-12.249368420630656
3.0,0.33,13,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,24.442181378325174,-1.1215659923013752,0.09059233449477352,0.65,0.951310861423221,0.04868913857677903,0.65,0.46599999999999997,267,0.09059233449477352,0.478,0,10.241249084472656,9.999999999999999e-05,,0.6,0.5,-9.848270398982278
3.0,0.33,14,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,22.731452360235846,-1.0896220623622335,0.12851405622489961,0.8,0.9301310043668122,0.06986899563318777,0.8,0.542,229,0.12851405622489961,0.566,0,7.824873208999634,0.001610262027560939,,0.75,0.5,-11.960697360130512
3.0,0.33,15,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,30.043661124907228,-1.452006838483566,0.08510638297872342,0.6,0.9541984732824428,0.04580152671755725,0.6,0.476,262,0.08510638297872342,0.484,0,12.473874568939209,9.999999999999999e-05,,0.7,0.5,-12.373319017133223
3.0,0.33,16,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,39.5980152571693,-2.1457642242550747,0.06976744186046512,0.45,0.9621848739495799,0.037815126050420166,0.45,0.524,238,0.06976744186046512,0.52,0,11.143696546554565,0.001082636733874054,,0.75,0.5,-13.230050299746017
3.0,0.33,17,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,37.06559468308811,-1.400070126748119,0.09154929577464789,0.65,0.9507575757575758,0.04924242424242424,0.65,0.472,264,0.09154929577464789,0.484,0,9.68386459350586,9.999999999999999e-05,,0.75,0.5,-11.055247445150192
3.0,0.33,18,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,22.985393101850093,-1.0247604688297476,0.08602150537634408,0.6,0.9536679536679536,0.04633204633204633,0.6,0.482,259,0.08602150537634408,0.49,0,9.604756116867065,9.999999999999999e-05,,0.75,0.5,-10.529229587032805
3.0,0.33,19,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,33.456565990953564,-1.7329094160342167,0.08247422680412371,0.6,0.955719557195572,0.04428044280442804,0.6,0.45799999999999996,271,0.08247422680412371,0.466,0,10.174152374267578,9.999999999999999e-05,,0.8,0.5,-11.126126709949537
0.5,2.0,0,LassoCV,lasso_cv,True,0.7714423266843156,0.7224080814286349,0.272108843537415,1.0,0.84251968503937,0.15748031496062992,1.0,0.746,127,0.272108843537415,0.786,0,17.561243534088135,0.017433288221999892,,1.0,,
0.5,2.0,1,LassoCV,lasso_cv,True,2.0296064219083596,0.1471873844201792,0.18181818181818182,0.1,0.0,1.0,0.1,0.996,2,0.18181818181818182,0.964,0,16.622610807418823,0.28072162039411785,,0.55,,
0.5,2.0,2,LassoCV,lasso_cv,True,0.8585814432688266,0.653344280191887,0.21164021164021163,1.0,0.8816568047337278,0.11834319526627218,1.0,0.6619999999999999,169,0.21164021164021163,0.702,0,17.201809406280518,0.007880462815669913,,1.0,,
0.5,2.0,3,LassoCV,lasso_cv,True,1.1914008797022753,0.6748114357429612,0.34862385321100914,0.95,0.7865168539325843,0.21348314606741572,0.95,0.8220000000000001,89,0.34862385321100914,0.858,0,16.053442239761353,0.02592943797404667,,0.95,,
0.5,2.0,4,LassoCV,lasso_cv,True,1.3979704120056384,0.6384039112378662,0.32478632478632474,0.95,0.8041237113402062,0.1958762886597938,0.95,0.806,97,0.32478632478632474,0.842,0,15.210032224655151,0.02592943797404667,,1.0,,
0.5,2.0,5,LassoCV,lasso_cv,True,1.334889892880178,0.5746067845103899,0.2585034013605442,0.95,0.8503937007874016,0.14960629921259844,0.95,0.746,127,0.2585034013605442,0.782,0,17.005465507507324,0.017433288221999892,,1.0,,
0.5,2.0,6,LassoCV,lasso_cv,True,0.8967184847219997,0.6761162747538887,0.2235294117647059,0.95,0.8733333333333333,0.12666666666666668,0.95,0.7,150,0.2235294117647059,0.736,0,18.744117736816406,0.011721022975334805,,1.0,,
0.5,2.0,7,LassoCV,lasso_cv,True,0.9710669766218286,0.6727344849518093,0.2547770700636942,1.0,0.8540145985401459,0.145985401459854,1.0,0.726,137,0.2547770700636942,0.766,0,15.185996770858765,0.011721022975334805,,1.0,,
0.5,2.0,8,LassoCV,lasso_cv,True,1.8340150755273967,0.4799541089770093,0.24,0.9,0.8615384615384616,0.13846153846153847,0.9,0.74,130,0.24,0.772,0,16.97060227394104,0.017433288221999892,,1.0,,
0.5,2.0,9,LassoCV,lasso_cv,True,1.4898405102021648,0.589677783763281,0.2644628099173554,0.8,0.8415841584158416,0.15841584158415842,0.8,0.798,101,0.2644628099173554,0.822,0,15.512625455856323,0.02592943797404667,,0.9,,
0.5,2.0,10,LassoCV,lasso_cv,True,0.9680127754087717,0.6964943243565767,0.25,0.95,0.8560606060606061,0.14393939393939395,0.95,0.736,132,0.25,0.772,0,16.47655463218689,0.017433288221999892,,0.95,,
0.5,2.0,11,LassoCV,lasso_cv,True,0.9444951565389189,0.7760069246425285,0.22099447513812154,1.0,0.8757763975155279,0.12422360248447205,1.0,0.6779999999999999,161,0.22099447513812154,0.718,0,16.90668749809265,0.007880462815669913,,1.0,,
0.5,2.0,12,LassoCV,lasso_cv,True,2.5945294238684746,0.0650515818081876,0.15384615384615383,0.1,0.6666666666666666,0.3333333333333333,0.1,0.988,6,0.15384615384615383,0.956,0,14.608664274215698,0.28072162039411785,,0.55,,
0.5,2.0,13,LassoCV,lasso_cv,True,0.6580144540746766,0.7901557039343448,0.2380952380952381,1.0,0.8648648648648649,0.13513513513513514,1.0,0.704,148,0.2380952380952381,0.744,0,15.637547254562378,0.011721022975334805,,1.0,,
0.5,2.0,14,LassoCV,lasso_cv,True,0.8260500890266832,0.7190460525093126,0.23121387283236997,1.0,0.869281045751634,0.13071895424836602,1.0,0.694,153,0.23121387283236997,0.734,0,18.328522205352783,0.007880462815669913,,1.0,,
0.5,2.0,15,LassoCV,lasso_cv,True,0.9128327866753302,0.7429482499900972,0.29629629629629634,1.0,0.8260869565217391,0.17391304347826086,1.0,0.77,115,0.29629629629629634,0.81,0,14.87921929359436,0.017433288221999892,,1.0,,
0.5,2.0,16,LassoCV,lasso_cv,True,1.1396105776426324,0.3981884761876787,0.23376623376623376,0.9,0.8656716417910447,0.13432835820895522,0.9,0.732,134,0.23376623376623376,0.764,0,16.630022764205933,0.017433288221999892,,0.95,,
0.5,2.0,17,LassoCV,lasso_cv,True,2.23403622796461,0.29884240576726495,0.09090909090909091,0.05,0.5,0.5,0.05,0.996,2,0.09090909090909091,0.96,0,17.248425483703613,0.28072162039411785,,0.5,,
0.5,2.0,18,LassoCV,lasso_cv,True,1.9046572896936314,0.24598462705439417,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,17.705432653427124,0.41753189365604043,,0.5,,
0.5,2.0,19,LassoCV,lasso_cv,True,1.861489609075752,0.2795665330197499,0.08333333333333334,0.05,0.75,0.25,0.05,0.992,4,0.08333333333333334,0.956,0,17.373831510543823,0.28072162039411785,,0.5,,
1.0,1.0,0,LassoCV,lasso_cv,True,3.0428050519070236,0.11369896307589833,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,19.742093324661255,0.6210169418915616,,0.5,,
1.0,1.0,1,LassoCV,lasso_cv,True,2.5941946458591376,0.12027357616998158,0.15384615384615383,0.1,0.6666666666666666,0.3333333333333333,0.1,0.988,6,0.15384615384615383,0.956,0,16.42043423652649,0.28072162039411785,,0.55,,
1.0,1.0,2,LassoCV,lasso_cv,True,3.0225166991679253,0.03638537367325445,0.24,0.15,0.4,0.6,0.15,0.99,5,0.24,0.962,0,15.973210334777832,0.28072162039411785,,0.55,,
1.0,1.0,3,LassoCV,lasso_cv,True,4.1604139682183,0.16662531669769065,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,17.857781171798706,0.6210169418915616,,0.5,,
1.0,1.0,4,LassoCV,lasso_cv,True,3.0959863869649165,0.24801713109888857,0.1739130434782609,0.1,0.3333333333333333,0.6666666666666666,0.1,0.994,3,0.1739130434782609,0.962,0,16.043959140777588,0.41753189365604043,,0.5,,
1.0,1.0,5,LassoCV,lasso_cv,True,3.0913591997068024,0.2419186063573474,0.15384615384615383,0.1,0.6666666666666666,0.3333333333333333,0.1,0.988,6,0.15384615384615383,0.956,0,17.488048315048218,0.28072162039411785,,0.55,,
1.0,1.0,6,LassoCV,lasso_cv,True,2.6513564830922736,0.24027941493430804,0.08695652173913045,0.05,0.6666666666666666,0.3333333333333333,0.05,0.994,3,0.08695652173913045,0.958,0,18.776707410812378,0.28072162039411785,,0.5,,
1.0,1.0,7,LassoCV,lasso_cv,True,2.943506523986118,0.1431144384249814,0.16000000000000003,0.1,0.6,0.4,0.1,0.99,5,0.16000000000000003,0.958,0,15.947471380233765,0.28072162039411785,,0.55,,
1.0,1.0,8,LassoCV,lasso_cv,True,3.3657340385175396,0.18846080947416188,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,18.34217071533203,0.41753189365604043,,0.5,,
1.0,1.0,9,LassoCV,lasso_cv,True,2.9914857215980266,0.32512956522367475,0.16000000000000003,0.1,0.6,0.4,0.1,0.99,5,0.16000000000000003,0.958,0,17.372046947479248,0.28072162039411785,,0.55,,
1.0,1.0,10,LassoCV,lasso_cv,True,3.1154194422071035,0.2577965664517564,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0.09523809523809523,0.962,0,16.21463131904602,0.28072162039411785,,0.5,,
1.0,1.0,11,LassoCV,lasso_cv,True,4.390266139777699,0.14770873664358997,0.07692307692307691,0.05,0.8333333333333334,0.16666666666666666,0.05,0.988,6,0.07692307692307691,0.952,0,18.61143159866333,0.28072162039411785,,0.5,,
