sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.920938670256692,0.9653960187101354,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,217.59764313697815,0.5,0.28072162039411785,,-7.2318534792185885
2.0,0.5,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.602308191301323,0.9778525975640194,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,45.44423246383667,1.0,0.0454590477633907,0.1,-4.488308882500252
2.0,0.5,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,5.504246709803942,0.9782402604736685,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,206.33206057548523,1.0,0.08531678524172814,,-4.602604023449205
10.0,0.1,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,93.82605554264798,0.6220682744746109,0.33333333333333326,0.3,0.625,0.375,0.3,0.968,16,0,184.8481662273407,1.0,0.6452995249249565,5.0,-124.58323366684613
10.0,0.1,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,100.66370265051545,0.5945262046831825,0.24242424242424246,0.2,0.6923076923076923,0.3076923076923077,0.2,0.974,13,0,454.1330506801605,2.0,3.039195382313201,,-128.18116106617782
10.0,0.1,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,122.6832350608132,0.6002476602357718,0.11494252873563218,0.25,0.9253731343283582,0.07462686567164178,0.25,0.866,67,0,82.18211936950684,0.3,0.3583266008045269,1.0,-128.87763595626012
10.0,0.1,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,124.86473553743515,0.5931394362042313,0.05000000000000001,0.05,0.95,0.05,0.05,0.96,20,0,457.09577655792236,1.0,2.043359717856944,,-144.3498877547774
10.0,0.1,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,102.59399207695651,0.6294308151343131,0.13793103448275862,0.2,0.8947368421052632,0.10526315789473684,0.2,0.924,38,0,95.71087670326233,0.3,0.8733015819822082,5.0,-134.47606049329187
10.0,0.1,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,101.42474478264748,0.6336541327768657,0.16666666666666663,0.15,0.8125,0.1875,0.15,0.968,16,0,474.66785430908203,1.0,2.043359717856944,,-149.28440794114726
10.0,0.1,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,141.36378668760761,0.5320562702431539,0.16326530612244897,0.2,0.8620689655172413,0.13793103448275862,0.2,0.942,29,0,103.19570064544678,0.3,1.215010504530798,5.0,-136.01796036416275
10.0,0.1,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,146.90888395100285,0.5137008373837346,0.22222222222222224,0.2,0.75,0.25,0.2,0.968,16,0,317.7718560695648,2.0,2.043359717856944,,-145.05943883789126
10.0,0.1,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,117.92361997304995,0.6862819254164483,0.23728813559322035,0.35,0.8205128205128205,0.1794871794871795,0.35,0.922,39,0,149.2454092502594,0.3,0.822618417627151,5.0,-104.73529281796428
10.0,0.1,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,111.85886785209924,0.7024162872910751,0.3243243243243243,0.3,0.6470588235294118,0.35294117647058826,0.3,0.966,17,0,595.0135953426361,2.0,1.3738237958832638,,-110.94908148185372
