sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,8.615521626507338,0.1164121358762853,0.09523809523809523,0.05,0.0,1.0,0.05,0.998,1,0,34.561190605163574,1.0,0.34915466956044716,50.0,-6.832213114717712
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.072618023809251,0.1893913034548489,0.1739130434782609,0.1,0.3333333333333333,0.6666666666666666,0.1,0.994,3,0,36.626986026763916,1.0,0.17183226517087433,50.0,-5.265254117728989
5.0,0.2,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,23.60797686280626,0.019070051627875007,0.0,0.0,1.0,0.0,0.0,0.988,6,0,48.79219603538513,0.5,0.45821253053993377,50.0,-28.160362915352472
5.0,0.2,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,24.548647956960117,-0.02726266216883677,0.07692307692307691,0.05,0.8333333333333334,0.16666666666666666,0.05,0.988,6,0,43.14854407310486,0.3,0.624779350859432,50.0,-30.759337747813117
5.0,0.2,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,23.539706026277933,-0.01457206570594649,0.06896551724137932,0.05,0.8888888888888888,0.1111111111111111,0.05,0.982,9,0,45.95421743392944,0.3,0.5877819838422432,50.0,-31.097523207273127
5.0,0.2,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,41.6184513035835,-0.019156337995209993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,48.49912619590759,0.3,0.8296619137995499,50.0,-30.4911254861739
5.0,0.2,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,27.191850907608544,-0.05437213375900529,0.0,0.0,0.0,0.0,0.0,1.0,0,0,51.93723225593567,0.3,0.8494371330076302,50.0,-22.869097388831843
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,87.41800331003047,0.010679320830557226,0.0,0.0,1.0,0.0,0.0,0.984,8,0,53.72894763946533,0.5,0.917222969005587,50.0,-104.85962258978006
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,96.48277037121508,-0.05939048551501536,0.0,0.0,1.0,0.0,0.0,0.986,7,0,45.75677275657654,1.0,0.9050414379754222,50.0,-118.05681129876635
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,86.27264348219302,-0.012026111651560756,0.0,0.0,1.0,0.0,0.0,0.996,2,0,48.88273525238037,0.3,1.5557751211441244,50.0,-116.65723867375326
10.0,0.1,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,151.6097225236266,-0.01970212951891903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,49.83629250526428,0.3,1.544361228243917,50.0,-113.49034680342791
10.0,0.1,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,106.90280354180463,-0.047637120472462824,0.0,0.0,0.0,0.0,0.0,1.0,0,0,57.149330377578735,0.3,1.426198897727512,50.0,-84.4613859341139
