sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,8.721803443184658,0.8787695690457779,0.7317073170731706,0.75,0.2857142857142857,0.7142857142857143,0.75,0.958,21,0,40.52076745033264,1.0,0.12689610031679233,,-6.095565030228704
2.0,0.5,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,11.220104864052043,0.8778491967103625,0.8717948717948718,0.85,0.10526315789473684,0.8947368421052632,0.85,0.962,19,0,7.364316940307617,0.5,0.5405116525020905,0.1,-5.262529735074581
2.0,0.5,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.26761054946444,0.9317659083760826,0.7755102040816326,0.95,0.3448275862068966,0.6551724137931034,0.95,0.942,29,0,42.1698157787323,2.0,0.03856620421163472,,-5.630528979707816
2.0,0.5,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,9.301370511986141,0.8517392836573632,0.888888888888889,0.8,0.0,1.0,0.8,0.968,16,0,6.936892986297607,1.0,0.2893693216724981,0.1,-5.097671285659407
2.0,0.5,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,5.982015309451379,0.9046486887272164,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,47.315101623535156,0.5,0.18873918221350977,,-4.9896871456581895
10.0,0.1,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,105.13547832464367,0.43489105881948253,0.3255813953488372,0.35,0.6956521739130435,0.30434782608695654,0.35,0.954,23,0,9.641439437866211,0.5,0.4520443560461586,1.0,-124.21179786564366
10.0,0.1,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,116.13488399599079,0.37576865226746936,0.37499999999999994,0.3,0.5,0.5,0.3,0.976,12,0,263.001832485199,0.5,2.043359717856944,,-129.4108050136362
10.0,0.1,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,137.81442660533605,0.19265969291511298,0.16393442622950818,0.25,0.8780487804878049,0.12195121951219512,0.25,0.918,41,0,11.560800075531006,0.3,0.3039737726881302,1.0,-132.0815223161724
10.0,0.1,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,124.3851582225844,0.2713306269175789,0.23529411764705882,0.2,0.7142857142857143,0.2857142857142857,0.2,0.972,14,0,158.08483719825745,0.5,2.043359717856944,,-143.1173313260676
10.0,0.1,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,107.65312112377622,0.32025369556264305,0.2926829268292683,0.3,0.7142857142857143,0.2857142857142857,0.3,0.958,21,0,6.518777847290039,1.0,0.1680453714751603,1.0,-126.67289987288862
10.0,0.1,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.59300561109482,0.33326173371184975,0.1764705882352941,0.15,0.7857142857142857,0.21428571428571427,0.15,0.972,14,0,135.53610563278198,0.5,2.043359717856944,,-134.8505437642631
10.0,0.1,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,140.6950486718526,0.4370671086921689,0.375,0.45,0.6785714285714286,0.32142857142857145,0.45,0.944,28,0,4.251174211502075,0.5,0.25152469042480163,1.0,-118.6324862120554
10.0,0.1,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,157.77188410192142,0.3687412334479191,0.4117647058823529,0.35,0.5,0.5,0.35,0.972,14,0,119.38703083992004,0.5,2.043359717856944,,-129.3312981598638
10.0,0.1,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,117.72643789828899,0.2362634498858115,0.3448275862068966,0.25,0.4444444444444444,0.5555555555555556,0.25,0.982,9,0,6.378098011016846,1.0,0.32672486557386726,1.0,-105.77059025310334
10.0,0.1,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,133.2763793951402,0.1353850160751915,0.23076923076923075,0.15,0.5,0.5,0.15,0.988,6,0,115.32083296775818,1.0,3.039195382313201,,-118.37191833928901
